tcr_id,bin,accuracy,f1_score,precision,recall,p_value,coefficient,positive_class_count,negative_class_count
TCR_67,exactly_8,0.75,0.5,0.5,0.5,1.0,0.17651353918482451,30106,1876389
TCR_67,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_67,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_67,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_67,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_67,1_lt_x_le_6,0.375,0.0,0.0,0.0,1.0,0.0,444526,1461969
TCR_67,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,-0.17651353918482485,481320,1425175
TCR_68,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.9999437535090361,-0.5367794585089123,30106,1876389
TCR_68,1_lt_x_le_2,0.875,0.8,1.0,0.6666666666666666,0.9999437451255256,1.0389779754070079,203659,1702836
TCR_68,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.9999437451255256,0.8024888233168537,292877,1613618
TCR_68,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.9999437451255256,0.8024888233168537,355002,1551493
TCR_68,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.9999437451255256,0.8024888233168537,403774,1502721
TCR_68,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.9999437451255256,0.6499484814676311,444526,1461969
TCR_68,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9999437451255256,0.5367794585089125,481320,1425175
TCR_69,exactly_8,0.75,0.5,0.5,0.5,1.0,0.17653476649097355,30106,1876389
TCR_69,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_69,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_69,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_69,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_69,1_lt_x_le_6,0.375,0.0,0.0,0.0,1.0,0.0,444526,1461969
TCR_69,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,-0.17653476649097322,481320,1425175
TCR_70,exactly_8,0.75,0.0,0.0,0.0,0.6624845558781496,0.0,30106,1876389
TCR_70,1_lt_x_le_2,0.625,0.4,0.5,0.3333333333333333,0.6624845558781496,0.26341648368160936,203659,1702836
TCR_70,1_lt_x_le_3,0.625,0.4,1.0,0.25,0.6624845558781496,9.05641682945551e-18,292877,1613618
TCR_70,1_lt_x_le_4,0.625,0.4,1.0,0.25,0.6624845558781496,9.05641682945551e-18,355002,1551493
TCR_70,1_lt_x_le_5,0.625,0.4,1.0,0.25,0.6624845558781496,9.05641682945551e-18,403774,1502721
TCR_70,1_lt_x_le_6,0.375,0.0,0.0,0.0,0.6624845558781496,0.0,444526,1461969
TCR_70,1_lt_x_le_7,0.75,0.8571428571428571,0.75,1.0,0.6624845558781496,0.0,481320,1425175
TCR_71,exactly_8,0.75,0.5,0.5,0.5,1.0,0.17653476649097355,30106,1876389
TCR_71,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_71,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_71,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_71,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_71,1_lt_x_le_6,0.375,0.0,0.0,0.0,1.0,0.0,444526,1461969
TCR_71,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,-0.17653476649097322,481320,1425175
TCR_72,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.99928858335335,-0.21453387889368808,30106,1876389
TCR_72,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_72,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_72,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_72,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_72,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.9992862847450238,0.3667260764713023,444526,1461969
TCR_72,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9992862847450238,0.21453387889368825,481320,1425175
TCR_73,exactly_8,0.875,0.6666666666666666,1.0,0.5,0.5059232930889552,0.3630791240193796,30106,1876389
TCR_73,1_lt_x_le_2,0.375,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.5059232930889552,-0.1851983274920996,203659,1702836
TCR_73,1_lt_x_le_3,0.625,0.7272727272727273,0.5714285714285714,1.0,0.5059232930889552,-0.23179205271909742,292877,1613618
TCR_73,1_lt_x_le_4,0.625,0.7272727272727273,0.5714285714285714,1.0,0.5059232930889552,-0.23179205271909742,355002,1551493
TCR_73,1_lt_x_le_5,0.625,0.7272727272727273,0.5714285714285714,1.0,0.5059232930889552,-0.23179205271909742,403774,1502721
TCR_73,1_lt_x_le_6,0.75,0.8333333333333333,0.7142857142857143,1.0,0.5059232930889552,-0.28347505980732,444526,1461969
TCR_73,1_lt_x_le_7,0.875,0.923076923076923,0.8571428571428571,1.0,0.5059232930889552,-0.36307912401937964,481320,1425175
TCR_74,exactly_8,0.75,0.5,0.5,0.5,1.0,0.17653476649097355,30106,1876389
TCR_74,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_74,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_74,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_74,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_74,1_lt_x_le_6,0.375,0.0,0.0,0.0,1.0,0.0,444526,1461969
TCR_74,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,-0.17653476649097322,481320,1425175
TCR_75,exactly_8,1.0,1.0,1.0,1.0,0.9992862847450238,1.5353639014109728,30106,1876389
TCR_75,1_lt_x_le_2,0.625,0.6666666666666666,0.5,1.0,0.99928858335335,-0.36682624761398935,203659,1702836
TCR_75,1_lt_x_le_3,0.75,0.8,0.6666666666666666,1.0,0.99928858335335,-0.5737495121724934,292877,1613618
TCR_75,1_lt_x_le_4,0.75,0.8,0.6666666666666666,1.0,0.99928858335335,-0.5737495121724934,355002,1551493
TCR_75,1_lt_x_le_5,0.75,0.8,0.6666666666666666,1.0,0.99928858335335,-0.5737495121724934,403774,1502721
TCR_75,1_lt_x_le_6,0.875,0.9090909090909091,0.8333333333333334,1.0,0.99928858335335,-0.8915167980637576,444526,1461969
TCR_75,1_lt_x_le_7,1.0,1.0,1.0,1.0,0.99928858335335,-1.5353639014109735,481320,1425175
TCR_76,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.99928858335335,-0.2144701011730427,30106,1876389
TCR_76,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_76,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5744601985248649,292877,1613618
TCR_76,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5744601985248649,355002,1551493
TCR_76,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5744601985248649,403774,1502721
TCR_76,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.9992862847450238,0.3667102953861879,444526,1461969
TCR_76,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9992862847450238,0.21447010117304216,481320,1425175
TCR_77,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.9999996172896736,-0.42174321895405825,30106,1876389
TCR_77,1_lt_x_le_2,0.875,0.8,1.0,0.6666666666666666,0.999999568615203,0.9719542704444087,203659,1702836
TCR_77,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.999999568615203,0.7150546030503345,292877,1613618
TCR_77,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.999999568615203,0.7150546030503345,355002,1551493
TCR_77,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.999999568615203,0.7150546030503345,403774,1502721
TCR_77,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.999999568615203,0.5470147045520972,444526,1461969
TCR_77,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.999999568615203,0.4217432189540582,481320,1425175
TCR_78,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.99928858335335,-0.2144981971535793,30106,1876389
TCR_78,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_78,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_78,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_78,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_78,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.9992862847450238,0.36676847973187526,444526,1461969
TCR_78,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9992862847450238,0.21449819715357996,481320,1425175
TCR_79,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.99928858335335,-0.21453143930739016,30106,1876389
TCR_79,1_lt_x_le_2,0.875,0.8,1.0,0.6666666666666666,0.9992862847450238,0.8914683882463914,203659,1702836
TCR_79,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,292877,1613618
TCR_79,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,355002,1551493
TCR_79,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,403774,1502721
TCR_79,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.9992862847450238,0.3667234378355299,444526,1461969
TCR_79,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9992862847450238,0.21453143930739016,481320,1425175
TCR_80,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.9999996172896736,-0.4216922719586333,30106,1876389
TCR_80,1_lt_x_le_2,0.875,0.8,1.0,0.6666666666666666,0.999999568615203,0.9718758038917059,203659,1702836
TCR_80,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.999999568615203,0.715403250503966,292877,1613618
TCR_80,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.999999568615203,0.715403250503966,355002,1551493
TCR_80,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.999999568615203,0.715403250503966,403774,1502721
TCR_80,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.999999568615203,0.5468628944426088,444526,1461969
TCR_80,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.999999568615203,0.4216922719586338,481320,1425175
TCR_81,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.9982645647481185,-0.4222254020971101,30106,1876389
TCR_81,1_lt_x_le_2,0.875,0.8,1.0,0.6666666666666666,0.9981652604481782,0.735560302225515,203659,1702836
TCR_81,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.9981652604481782,0.5809975483111205,292877,1613618
TCR_81,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.9981652604481782,0.5809975483111205,355002,1551493
TCR_81,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.9981652604481782,0.5809975483111205,403774,1502721
TCR_81,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.9981652604481782,0.48804366702738256,444526,1461969
TCR_81,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9981652604481782,0.4222254020971099,481320,1425175
TCR_82,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.99928858335335,-0.21453143930739016,30106,1876389
TCR_82,1_lt_x_le_2,0.875,0.8,1.0,0.6666666666666666,0.9992862847450238,0.8914683882463914,203659,1702836
TCR_82,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,292877,1613618
TCR_82,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,355002,1551493
TCR_82,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,403774,1502721
TCR_82,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.9992862847450238,0.3667234378355299,444526,1461969
TCR_82,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9992862847450238,0.21453143930739016,481320,1425175
TCR_83,exactly_8,0.25,0.25,0.16666666666666666,0.5,0.49406592837822305,-0.1079056480096753,30106,1876389
TCR_83,1_lt_x_le_2,0.75,0.5,1.0,0.3333333333333333,0.49406592837822316,0.34175675358969315,203659,1702836
TCR_83,1_lt_x_le_3,0.5,0.3333333333333333,0.5,0.25,0.49406592837822316,0.26625650566731,292877,1613618
TCR_83,1_lt_x_le_4,0.5,0.3333333333333333,0.5,0.25,0.49406592837822316,0.26625650566731,355002,1551493
TCR_83,1_lt_x_le_5,0.5,0.3333333333333333,0.5,0.25,0.49406592837822316,0.26625650566731,403774,1502721
TCR_83,1_lt_x_le_6,0.375,0.28571428571428575,0.5,0.2,0.49406592837822316,0.19623916537248118,444526,1461969
TCR_83,1_lt_x_le_7,0.25,0.25,0.5,0.16666666666666666,0.49406592837822316,0.10790564800967534,481320,1425175
TCR_84,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.9999996172896736,-0.4217359533688635,30106,1876389
TCR_84,1_lt_x_le_2,0.625,0.4,0.5,0.3333333333333333,0.6624845558781496,0.256363694620032,203659,1702836
TCR_84,1_lt_x_le_3,0.5,0.0,0.0,0.0,0.6624845558781496,0.0,292877,1613618
TCR_84,1_lt_x_le_4,0.5,0.0,0.0,0.0,0.6624845558781496,0.0,355002,1551493
TCR_84,1_lt_x_le_5,0.5,0.0,0.0,0.0,0.6624845558781496,0.0,403774,1502721
TCR_84,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.999999568615203,0.5470071096782279,444526,1461969
TCR_84,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.999999568615203,0.4217359533688635,481320,1425175
TCR_85,exactly_8,0.75,0.5,0.5,0.5,0.6624845558781496,0.6072035554846934,30106,1876389
TCR_85,1_lt_x_le_2,0.625,0.0,0.0,0.0,0.6624845558781496,0.0,203659,1702836
TCR_85,1_lt_x_le_3,0.5,0.6666666666666666,0.5,1.0,0.6624845558781496,0.0,292877,1613618
TCR_85,1_lt_x_le_4,0.5,0.6666666666666666,0.5,1.0,0.6624845558781496,0.0,355002,1551493
TCR_85,1_lt_x_le_5,0.5,0.6666666666666666,0.5,1.0,0.6624845558781496,0.0,403774,1502721
TCR_85,1_lt_x_le_6,0.625,0.7272727272727272,0.6666666666666666,0.8,0.6624845558781496,-0.2635813021502256,444526,1461969
TCR_85,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6624845558781496,-0.6072035554846934,481320,1425175
TCR_86,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.9999999999979063,-0.5239086590699891,30106,1876389
TCR_86,1_lt_x_le_2,0.875,0.8,1.0,0.6666666666666666,0.055391375181551065,0.9041842510936905,203659,1702836
TCR_86,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.16822747484894734,0.71855619633624,292877,1613618
TCR_86,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.16822747484894734,0.71855619633624,355002,1551493
TCR_86,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.16822747484894734,0.71855619633624,403774,1502721
TCR_86,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.30356937636143827,0.6054546408858416,444526,1461969
TCR_86,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.4532534612696083,0.5239086590699892,481320,1425175
TCR_87,exactly_8,0.75,0.0,0.0,0.0,0.55400516137268,0.0,30106,1876389
TCR_87,1_lt_x_le_2,0.625,0.4,0.5,0.3333333333333333,0.55400516137268,0.3864675189961336,203659,1702836
TCR_87,1_lt_x_le_3,0.5,0.3333333333333333,0.5,0.25,0.55400516137268,0.20277033566002214,292877,1613618
TCR_87,1_lt_x_le_4,0.5,0.3333333333333333,0.5,0.25,0.55400516137268,0.20277033566002214,355002,1551493
TCR_87,1_lt_x_le_5,0.5,0.3333333333333333,0.5,0.25,0.55400516137268,0.20277033566002214,403774,1502721
TCR_87,1_lt_x_le_6,0.375,0.28571428571428575,0.5,0.2,0.55400516137268,0.015183141569228264,444526,1461969
TCR_87,1_lt_x_le_7,0.75,0.8571428571428571,0.75,1.0,0.55400516137268,0.0,481320,1425175
TCR_88,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.9999999999763483,-0.4978272527924445,30106,1876389
TCR_88,1_lt_x_le_2,0.875,0.8,1.0,0.6666666666666666,0.0360879992923867,0.766813997703895,203659,1702836
TCR_88,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.13791805036094254,0.6357687228635147,292877,1613618
TCR_88,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.13791805036094254,0.6357687228635147,355002,1551493
TCR_88,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.13791805036094254,0.6357687228635147,403774,1502721
TCR_88,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.2709505476652908,0.5558806729854004,444526,1461969
TCR_88,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.4237761519245268,0.4978272527924445,481320,1425175
TCR_89,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.99928858335335,-0.2144981971535793,30106,1876389
TCR_89,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_89,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_89,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_89,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_89,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.9992862847450238,0.36676847973187526,444526,1461969
TCR_89,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9992862847450238,0.21449819715357996,481320,1425175
TCR_90,exactly_8,0.75,0.5,0.5,0.5,1.0,0.17653476649097355,30106,1876389
TCR_90,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_90,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_90,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_90,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_90,1_lt_x_le_6,0.375,0.0,0.0,0.0,1.0,0.0,444526,1461969
TCR_90,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,-0.17653476649097322,481320,1425175
TCR_91,exactly_8,0.75,0.5,0.5,0.5,0.6624845558781496,0.6072035554846934,30106,1876389
TCR_91,1_lt_x_le_2,0.625,0.0,0.0,0.0,0.6624845558781496,0.0,203659,1702836
TCR_91,1_lt_x_le_3,0.5,0.6666666666666666,0.5,1.0,0.6624845558781496,0.0,292877,1613618
TCR_91,1_lt_x_le_4,0.5,0.6666666666666666,0.5,1.0,0.6624845558781496,0.0,355002,1551493
TCR_91,1_lt_x_le_5,0.5,0.6666666666666666,0.5,1.0,0.6624845558781496,0.0,403774,1502721
TCR_91,1_lt_x_le_6,0.625,0.7272727272727272,0.6666666666666666,0.8,0.6624845558781496,-0.2635813021502256,444526,1461969
TCR_91,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6624845558781496,-0.6072035554846934,481320,1425175
TCR_92,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.9999996172896736,-0.4217359533688635,30106,1876389
TCR_92,1_lt_x_le_2,0.625,0.4,0.5,0.3333333333333333,0.6624845558781496,0.256363694620032,203659,1702836
TCR_92,1_lt_x_le_3,0.5,0.0,0.0,0.0,0.6624845558781496,0.0,292877,1613618
TCR_92,1_lt_x_le_4,0.5,0.0,0.0,0.0,0.6624845558781496,0.0,355002,1551493
TCR_92,1_lt_x_le_5,0.5,0.0,0.0,0.0,0.6624845558781496,0.0,403774,1502721
TCR_92,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.999999568615203,0.5470071096782279,444526,1461969
TCR_92,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.999999568615203,0.4217359533688635,481320,1425175
TCR_93,exactly_8,0.75,0.5,0.5,0.5,1.0,0.17653476649097355,30106,1876389
TCR_93,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_93,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_93,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_93,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_93,1_lt_x_le_6,0.375,0.0,0.0,0.0,1.0,0.0,444526,1461969
TCR_93,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,-0.17653476649097322,481320,1425175
TCR_94,exactly_8,0.75,0.5,0.5,0.5,0.55400516137268,0.6322393963460514,30106,1876389
TCR_94,1_lt_x_le_2,0.375,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.55400516137268,-0.015203272432723007,203659,1702836
TCR_94,1_lt_x_le_3,0.5,0.6,0.5,0.75,0.55400516137268,-0.2025526780023595,292877,1613618
TCR_94,1_lt_x_le_4,0.5,0.6,0.5,0.75,0.55400516137268,-0.2025526780023595,355002,1551493
TCR_94,1_lt_x_le_5,0.5,0.6,0.5,0.75,0.55400516137268,-0.2025526780023595,403774,1502721
TCR_94,1_lt_x_le_6,0.625,0.7272727272727272,0.6666666666666666,0.8,0.55400516137268,-0.38564502569823655,444526,1461969
TCR_94,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.55400516137268,-0.6322393963460514,481320,1425175
TCR_95,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.99928858335335,-0.21453387889368808,30106,1876389
TCR_95,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_95,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_95,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_95,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_95,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.9992862847450238,0.3667260764713023,444526,1461969
TCR_95,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9992862847450238,0.21453387889368825,481320,1425175
TCR_96,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.99928858335335,-0.21453143930739016,30106,1876389
TCR_96,1_lt_x_le_2,0.875,0.8,1.0,0.6666666666666666,0.9992862847450238,0.8914683882463914,203659,1702836
TCR_96,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,292877,1613618
TCR_96,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,355002,1551493
TCR_96,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,403774,1502721
TCR_96,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.9992862847450238,0.3667234378355299,444526,1461969
TCR_96,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9992862847450238,0.21453143930739016,481320,1425175
TCR_97,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.9999437535090361,-0.5368935154198764,30106,1876389
TCR_97,1_lt_x_le_2,0.625,0.4,0.5,0.3333333333333333,1.0,0.016150713442995537,203659,1702836
TCR_97,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_97,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_97,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_97,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.9999437451255256,0.6500984317498307,444526,1461969
TCR_97,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9999437451255256,0.5368935154198758,481320,1425175
TCR_98,exactly_8,0.75,0.5,0.5,0.5,1.0,0.17649078211418534,30106,1876389
TCR_98,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_98,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_98,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_98,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_98,1_lt_x_le_6,0.375,0.0,0.0,0.0,1.0,0.0,444526,1461969
TCR_98,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,-0.17649078211418523,481320,1425175
TCR_99,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.9995492735633392,-0.39587275636484104,30106,1876389
TCR_99,1_lt_x_le_2,0.625,0.4,0.5,0.3333333333333333,0.49383960306901187,0.3608024402812605,203659,1702836
TCR_99,1_lt_x_le_3,0.5,0.3333333333333333,0.5,0.25,0.49383960306901187,0.27354047975036183,292877,1613618
TCR_99,1_lt_x_le_4,0.5,0.3333333333333333,0.5,0.25,0.49383960306901187,0.27354047975036183,355002,1551493
TCR_99,1_lt_x_le_5,0.5,0.3333333333333333,0.5,0.25,0.49383960306901187,0.27354047975036183,403774,1502721
TCR_99,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.9995492682112269,0.4533395982165641,444526,1461969
TCR_99,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9995492682112269,0.3958727563648407,481320,1425175
TCR_100,exactly_8,0.75,0.5,0.5,0.5,1.0,0.17653476649097355,30106,1876389
TCR_100,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_100,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_100,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_100,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_100,1_lt_x_le_6,0.375,0.0,0.0,0.0,1.0,0.0,444526,1461969
TCR_100,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,-0.17653476649097322,481320,1425175
TCR_101,exactly_8,0.75,0.0,0.0,0.0,0.6624845558781496,0.0,30106,1876389
TCR_101,1_lt_x_le_2,0.625,0.4,0.5,0.3333333333333333,0.6624845558781496,0.2631976527233229,203659,1702836
TCR_101,1_lt_x_le_3,0.5,0.0,0.0,0.0,0.6624845558781496,0.0,292877,1613618
