Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
HECTD2	0	0	0	0	8	0	0	0	0	8	8	8
HEXA	0	0	0	0	8	0	0	0	0	8	8	8
HEYL	0	0	0	0	8	0	0	0	0	8	8	8
HGD	0	0	0	0	8	0	0	0	0	8	8	8
HINT3	0	0	0	0	8	0	0	0	0	8	8	8
HIVEP2	0	0	0	0	8	0	0	0	0	8	8	8
HLA-DMB	0	0	0	0	8	0	0	0	0	8	8	8
HOMER3	0	0	0	0	8	0	0	0	0	8	8	8
HOXA1	0	0	0	0	8	0	0	0	0	8	8	8
HOXA7	0	0	0	0	8	0	0	0	0	8	8	8
HPD	0	0	0	0	8	0	0	0	0	8	8	8
HPSE	0	0	0	0	8	0	0	0	0	8	8	8
HS3ST4	0	0	0	0	8	0	0	0	0	8	8	8
HSBP1L1	0	0	0	0	8	0	0	0	0	8	8	8
HSD3B7	0	0	0	0	8	0	0	0	0	8	8	8
HSP90AA1	0	0	0	0	8	0	0	0	0	8	8	8
HTR2C	0	0	0	0	8	0	0	0	0	8	8	8
IER3	0	0	0	0	8	0	0	0	0	8	8	8
IFI35	0	0	0	0	8	0	0	0	0	8	8	8
IFITM1	0	0	0	0	8	0	0	0	0	8	8	8
IFT70B	0	0	0	0	8	0	0	0	0	8	8	8
IL13	0	0	0	0	8	0	0	0	0	8	8	8
IL17RD	0	0	0	0	8	0	0	0	0	8	8	8
IL19	0	0	0	0	8	0	0	0	0	8	8	8
INSL5	0	0	0	0	8	0	0	0	0	8	8	8
INSM2	0	0	0	0	8	0	0	0	0	8	8	8
INSR	0	0	0	0	8	0	0	0	0	8	8	8
INTS2	0	0	0	0	8	0	0	0	0	8	8	8
IQCH	0	0	0	0	8	0	0	0	0	8	8	8
IREB2	0	0	0	0	8	0	0	0	0	8	8	8
IRF2BP2	0	0	0	0	8	0	0	0	0	8	8	8
ISM2	0	0	0	0	8	0	0	0	0	8	8	8
ITGAV	0	0	0	0	8	0	0	0	0	8	8	8
ITLN1	0	0	0	0	8	0	0	0	0	8	8	8
ITLN2	0	0	0	0	8	0	0	0	0	8	8	8
KATNAL2	0	0	0	0	7	0	0	0	1	8	8	8
KCNC3	0	0	0	0	8	0	0	0	0	8	8	8
KCNJ5	0	0	0	0	8	0	0	0	0	8	8	8
KCNN3	0	0	1	7	0	0	0	0	0	8	8	8
KICS2	0	0	0	0	8	0	0	0	0	8	8	8
KISS1R	0	0	0	0	8	0	0	0	0	8	8	8
KLF2	0	0	0	0	8	0	0	0	0	8	8	8
KLHL31	0	0	0	0	8	0	0	0	0	8	8	8
KLRC1	0	0	0	0	8	0	0	0	0	8	8	8
KLRD1	0	0	0	0	8	0	0	0	0	8	8	8
KLRK1	0	0	0	0	8	0	0	0	0	8	8	8
KPNA1	0	0	0	0	8	0	0	0	0	8	8	8
KRT38	0	0	0	0	8	0	0	0	0	8	8	8
LCP1	0	0	0	0	8	0	0	0	0	8	8	8
LDLRAD2	0	0	0	0	8	0	0	0	0	8	8	8
LDLRAP1	0	0	0	0	8	0	0	0	0	8	8	8
LENG1	0	0	0	0	8	0	0	0	0	8	8	8
LLGL1	0	0	0	0	8	0	0	0	0	8	8	8
LPCAT2	0	0	0	0	8	0	0	0	0	8	8	8
LRCH1	0	0	0	0	8	0	0	0	0	8	8	8
LRP3	0	0	0	0	8	0	0	0	0	8	8	8
LYPLAL1	0	0	0	0	8	0	0	0	0	8	8	8
MAF1	0	0	0	0	8	0	0	0	0	8	8	8
MAP1B	0	0	0	0	8	0	0	0	0	8	8	8
MBLAC2	0	0	0	0	8	0	0	0	0	8	8	8
MCM3AP	0	0	0	0	8	0	0	0	0	8	8	8
MCM4	0	0	0	0	8	0	0	0	0	8	8	8
MECR	0	0	0	0	8	0	0	0	0	8	8	8
MEIG1	0	0	0	0	8	0	0	0	0	8	8	8
METTL21A	0	0	0	0	8	0	0	0	0	8	8	8
METTL25B	0	0	0	0	8	0	0	0	0	8	8	8
MOB2	0	0	0	0	8	0	0	0	0	8	8	8
MOGAT2	0	0	0	0	8	0	0	0	0	8	8	8
MPP7	0	0	0	0	8	0	0	0	0	8	8	8
MROH1	0	0	0	0	8	0	0	0	0	8	8	8
MRPL39	0	0	0	0	8	0	0	0	0	8	8	8
MRPS21	0	0	0	0	8	0	0	0	0	8	8	8
MT1M	0	0	0	0	8	0	0	0	0	8	8	8
MTAP	0	0	0	0	8	0	0	0	0	8	8	8
MTG1	0	0	0	0	8	0	0	0	0	8	8	8
MTIF3	0	0	0	0	8	0	0	0	0	8	8	8
MUSTN1	0	0	0	0	8	0	0	0	0	8	8	8
MYCL	0	0	0	0	8	0	0	0	0	8	8	8
MZF1	0	0	0	0	8	0	0	0	0	8	8	8
MZT1	0	0	0	0	8	0	0	0	0	8	8	8
NARS2	0	0	0	0	8	0	0	0	0	8	8	8
NAXE	0	0	0	0	8	0	0	0	0	8	8	8
NCR1	0	0	0	0	8	0	0	0	0	8	8	8
NDUFV2	0	0	0	0	8	0	0	0	0	8	8	8
NEFM	0	0	0	0	8	0	0	0	0	8	8	8
NEPRO	0	0	0	0	8	0	0	0	0	8	8	8
NETO1	0	0	0	0	8	0	0	0	0	8	8	8
NGEF	0	0	0	0	8	0	0	0	0	8	8	8
NINJ1	0	0	0	0	8	0	0	0	0	8	8	8
NKX6-2	0	0	0	0	8	0	0	0	0	8	8	8
NOC2L	0	0	0	0	8	0	0	0	0	8	8	8
NOX4	0	0	0	0	8	0	0	0	0	8	8	8
NR3C2	0	0	0	0	8	0	0	0	0	8	8	8
NTNG2	0	0	0	0	8	0	0	0	0	8	8	8
NTSR2	0	0	0	0	8	0	0	0	0	8	8	8
NUDT11	0	0	0	0	0	0	0	0	8	8	8	8
NYAP2	0	0	0	0	8	0	0	0	0	8	8	8
OR2T4	8	0	0	0	0	0	0	0	0	8	8	8
OR4C13	0	0	0	0	8	0	0	0	0	8	8	8
OR56B1	0	0	0	0	8	0	0	0	0	8	8	8
OR5A1	0	0	0	0	7	1	0	0	0	8	8	8
OR6C65	0	0	0	0	8	0	0	0	0	8	8	8
OR8A1	0	0	0	0	8	0	0	0	0	8	8	8
OTOP2	0	0	0	0	8	0	0	0	0	8	8	8
P2RY13	0	0	0	0	8	0	0	0	0	8	8	8
PAGE2	0	0	0	0	8	0	0	0	0	8	8	8
PANK2	0	0	0	0	8	0	0	0	0	8	8	8
PANX1	0	0	0	0	8	0	0	0	0	8	8	8
PAPPA	0	0	0	0	8	0	0	0	0	8	8	8
PDCD4	0	0	0	0	8	0	0	0	0	8	8	8
PDE5A	0	0	0	0	8	0	0	0	0	8	8	8
PDPN	0	0	0	0	8	0	0	0	0	8	8	8
PELO	0	0	0	0	8	0	0	0	0	8	8	8
PEX16	0	0	0	0	8	0	0	0	0	8	8	8
PHF1	0	0	0	0	8	0	0	0	0	8	8	8
PHF2	0	0	0	8	0	0	0	0	0	8	8	8
PHLDA1	0	0	8	0	0	0	0	0	0	8	8	8
PHYHIPL	0	0	0	0	8	0	0	0	0	8	8	8
PIK3IP1	0	0	0	0	8	0	0	0	0	8	8	8
PIK3R3	0	0	0	0	8	0	0	0	0	8	8	8
PIM3	0	0	0	0	8	0	0	0	0	8	8	8
PLA2G4A	0	0	0	0	8	0	0	0	0	8	8	8
PLAU	0	0	0	0	8	0	0	0	0	8	8	8
PLEKHH3	0	0	0	0	8	0	0	0	0	8	8	8
PLIN1	0	0	0	0	8	0	0	0	0	8	8	8
PLSCR3	0	0	0	0	8	0	0	0	0	8	8	8
PNO1	0	0	0	0	8	0	0	0	0	8	8	8
POLR2E	0	0	0	0	8	0	0	0	0	8	8	8
POMGNT1	0	0	0	0	8	0	0	0	0	8	8	8
POU4F2	0	0	0	7	1	0	0	0	0	8	8	8
PPFIBP1	0	0	0	0	8	0	0	0	0	8	8	8
PPFIBP2	0	0	0	0	8	0	0	0	0	8	8	8
PPP1R3G	0	0	0	0	8	0	0	0	0	8	8	8
PRB3	0	0	0	0	8	0	0	0	0	8	8	8
PRC1	0	0	0	0	8	0	0	0	0	8	8	8
PRDX5	0	0	0	0	8	0	0	0	0	8	8	8
PRICKLE4	0	0	0	8	0	0	0	0	0	8	8	8
PRKCA	0	0	0	0	8	0	0	0	0	8	8	8
PRLHR	0	0	0	0	8	0	0	0	0	8	8	8
PRR18	0	0	0	0	8	0	0	0	0	8	8	8
PRSS35	0	0	0	0	8	0	0	0	0	8	8	8
PRSS57	0	0	0	0	8	0	0	0	0	8	8	8
PRUNE1P1	0	0	0	0	0	0	0	8	0	8	8	8
PSME2	0	0	0	0	8	0	0	0	0	8	8	8
PTGDR2	0	0	0	0	8	0	0	0	0	8	8	8
PTGR1	0	0	0	0	8	0	0	0	0	8	8	8
PTPN22	0	0	0	0	8	0	0	0	0	8	8	8
PTPN23	0	0	0	0	8	0	0	0	0	8	8	8
PWWP3A	0	0	0	0	8	0	0	0	0	8	8	8
PYDC2	0	0	0	0	8	0	0	0	0	8	8	8
RABL6	0	0	0	0	8	0	0	0	0	8	8	8
RAD18	0	0	0	0	8	0	0	0	0	8	8	8
RAI2	0	0	0	0	8	0	0	0	0	8	8	8
RB1CC1	0	0	0	0	8	0	0	0	0	8	8	8
RBFOX2	0	0	0	0	8	0	0	0	0	8	8	8
RCBTB1	0	0	0	0	8	0	0	0	0	8	8	8
RCOR2	0	0	0	0	8	0	0	0	0	8	8	8
RFNG	0	0	0	0	8	0	0	0	0	8	8	8
RGS16	0	0	0	0	8	0	0	0	0	8	8	8
RHBDF2	0	0	0	0	8	0	0	0	0	8	8	8
RIPOR3	0	0	0	0	8	0	0	0	0	8	8	8
RNF144A	0	0	0	0	8	0	0	0	0	8	8	8
RNF217	0	0	0	0	8	0	0	0	0	8	8	8
ROM1	0	0	0	0	8	0	0	0	0	8	8	8
RPF1	0	0	0	0	8	0	0	0	0	8	8	8
RTF2	0	0	0	0	8	0	0	0	0	8	8	8
RUNDC1	0	0	0	0	8	0	0	0	0	8	8	8
RXFP4	0	0	0	0	8	0	0	0	0	8	8	8
S100A7	0	0	0	0	8	0	0	0	0	8	8	8
SAA2	0	0	0	0	8	0	0	0	0	8	8	8
SAA4	0	0	0	0	8	0	0	0	0	8	8	8
SCN1A	0	0	0	0	8	0	0	0	0	8	8	8
SDC1	0	0	0	0	8	0	0	0	0	8	8	8
SDHAF1	0	0	0	0	8	0	0	0	0	8	8	8
SENP8	0	0	0	0	8	0	0	0	0	8	8	8
SERPINB13	0	0	0	0	8	0	0	0	0	8	8	8
SERTAD1	0	0	0	0	8	0	0	0	0	8	8	8
SGCG	0	0	0	0	8	0	0	0	0	8	8	8
SIGIRR	0	0	0	0	8	0	0	0	0	8	8	8
SIRPB2	0	0	0	0	8	0	0	0	0	8	8	8
SIRPD	0	0	0	0	8	0	0	0	0	8	8	8
SIRT6	0	0	0	0	8	0	0	0	0	8	8	8
SKIL	0	0	0	0	8	0	0	0	0	8	8	8
SLAMF9	0	0	0	0	8	0	0	0	0	8	8	8
SLC10A2	0	0	0	0	8	0	0	0	0	8	8	8
SLC17A9	0	0	0	0	8	0	0	0	0	8	8	8
SLC18A3	0	0	0	0	8	0	0	0	0	8	8	8
SLC25A52	0	0	0	0	8	0	0	0	0	8	8	8
SLC2A4RG	0	0	0	0	8	0	0	0	0	8	8	8
SLC34A2	0	0	0	0	8	0	0	0	0	8	8	8
SLC37A1	0	0	0	0	8	0	0	0	0	8	8	8
SLC39A11	0	0	0	0	8	0	0	0	0	8	8	8
SLC45A2	0	0	0	0	8	0	0	0	0	8	8	8
SLC4A1AP	0	0	0	0	8	0	0	0	0	8	8	8
SLC5A6	0	0	0	0	8	0	0	0	0	8	8	8
SLC6A7	0	0	0	0	8	0	0	0	0	8	8	8
SLC9A3	0	0	0	0	8	0	0	0	0	8	8	8
SLU7	0	0	0	0	8	0	0	0	0	8	8	8
SMYD3	0	0	0	0	8	0	0	0	0	8	8	8
SOBP	0	0	0	0	8	0	0	0	0	8	8	8
SOD3	0	0	0	0	8	0	0	0	0	8	8	8
SORD	0	0	0	0	8	0	0	0	0	8	8	8
SPATA45	0	0	0	0	8	0	0	0	0	8	8	8
SPATA46	0	0	0	0	8	0	0	0	0	8	8	8
SPECC1L	0	0	0	0	8	0	0	0	0	8	8	8
SPINK6	0	0	0	0	8	0	0	0	0	8	8	8
SPMIP8	0	0	0	0	8	0	0	0	0	8	8	8
SRP14	0	0	0	0	8	0	0	0	0	8	8	8
SSX5	0	0	0	0	8	0	0	0	0	8	8	8
STXBP4	0	0	0	0	8	0	0	0	0	8	8	8
SYNE4	0	0	0	0	8	0	0	0	0	8	8	8
SYT11	0	0	0	0	8	0	0	0	0	8	8	8
SYTL1	0	0	0	0	8	0	0	0	0	8	8	8
TARM1	0	0	0	0	8	0	0	0	0	8	8	8
TAS2R10	0	0	0	0	8	0	0	0	0	8	8	8
TBATA	0	0	0	0	8	0	0	0	0	8	8	8
TBCC	0	0	0	0	8	0	0	0	0	8	8	8
TBX18	0	0	0	0	8	0	0	0	0	8	8	8
TC2N	0	0	0	0	8	0	0	0	0	8	8	8
TCEAL6	0	8	0	0	0	0	0	0	0	8	8	8
TCF15	0	0	0	0	8	0	0	0	0	8	8	8
TCIM	0	0	0	0	8	0	0	0	0	8	8	8
TCP11L2	0	0	0	0	8	0	0	0	0	8	8	8
THAP7	0	0	0	0	8	0	0	0	0	8	8	8
THEM4	0	0	0	0	8	0	0	0	0	8	8	8
THNSL2	0	0	0	0	8	0	0	0	0	8	8	8
TIGD4	0	0	0	0	8	0	0	0	0	8	8	8
TM2D3	0	0	0	0	8	0	0	0	0	8	8	8
TMCC1	0	0	0	0	8	0	0	0	0	8	8	8
TMEM135	0	0	0	0	8	0	0	0	0	8	8	8
TMEM158	0	0	0	0	8	0	0	0	0	8	8	8
TMEM182	0	0	0	0	8	0	0	0	0	8	8	8
TMEM201	0	0	0	0	8	0	0	0	0	8	8	8
TMEM217B	0	0	0	0	8	0	0	0	0	8	8	8
TMEM37	0	0	0	8	0	0	0	0	0	8	8	8
TNFRSF17	0	0	0	0	8	0	0	0	0	8	8	8
TNFSF14	0	0	0	0	8	0	0	0	0	8	8	8
TOP1MT	0	0	0	0	8	0	0	0	0	8	8	8
TOR2A	0	0	0	0	8	0	0	0	0	8	8	8
TOR3A	0	0	0	0	8	0	0	0	0	8	8	8
TPD52L3	0	0	0	0	8	0	0	0	0	8	8	8
TPTE2	0	0	0	0	8	0	0	0	0	8	8	8
TRIM49B	0	0	0	0	8	0	0	0	0	8	8	8
TRNP1	0	0	0	0	8	0	0	0	0	8	8	8
TRNT1	0	0	0	0	8	0	0	0	0	8	8	8
TSHB	0	0	0	0	8	0	0	0	0	8	8	8
TSSC4	0	0	0	0	8	0	0	0	0	8	8	8
TTC24	0	0	0	0	8	0	0	0	0	8	8	8
TTC5	0	0	0	0	8	0	0	0	0	8	8	8
TTC9	0	0	0	0	8	0	0	0	0	8	8	8
TUBG2	0	0	0	0	8	0	0	0	0	8	8	8
UBXN8	0	0	0	0	8	0	0	0	0	8	8	8
ULK2	0	0	0	0	8	0	0	0	0	8	8	8
UNC13C	0	0	0	0	8	0	0	0	0	8	8	8
UPK1B	0	0	0	0	8	0	0	0	0	8	8	8
UPK3A	0	0	0	0	8	0	0	0	0	8	8	8
USE1	0	0	0	0	8	0	0	0	0	8	8	8
USP20	0	0	8	0	0	0	0	0	0	8	8	8
USP34	0	0	0	0	8	0	0	0	0	8	8	8
USP37	0	0	0	0	8	0	0	0	0	8	8	8
USP47	0	0	0	0	8	0	0	0	0	8	8	8
VGLL4	0	0	0	0	8	0	0	0	0	8	8	8
WDR91	0	0	0	0	8	0	0	0	0	8	8	8
WIPF1	0	0	0	0	8	0	0	0	0	8	8	8
WNT9B	0	0	0	0	8	0	0	0	0	8	8	8
ZDHHC12	0	0	0	0	8	0	0	0	0	8	8	8
ZGPAT	0	0	0	0	8	0	0	0	0	8	8	8
ZNF135	0	0	0	0	8	0	0	0	0	8	8	8
ZNF160	0	0	0	0	8	0	0	0	0	8	8	8
ZNF24	0	0	0	0	8	0	0	0	0	8	8	8
ZNF267	0	0	0	0	8	0	0	0	0	8	8	8
ZNF273	0	0	0	0	8	0	0	0	0	8	8	8
ZNF365	0	0	0	0	8	0	0	0	0	8	8	8
ZNF382	0	0	0	0	8	0	0	0	0	8	8	8
ZNF384	0	0	8	0	0	0	0	0	0	8	8	8
ZNF529	0	0	0	0	8	0	0	0	0	8	8	8
ZNF530	0	0	0	0	8	0	0	0	0	8	8	8
ZNF549	0	0	0	0	8	0	0	0	0	8	8	8
ZNF550	0	0	0	0	8	0	0	0	0	8	8	8
ZNF730	0	0	0	0	8	0	0	0	0	8	8	8
ZNF814	0	0	0	8	0	0	0	0	0	8	8	8
ZNF852	0	0	0	0	8	0	0	0	0	8	8	8
ZSCAN2	0	0	0	0	8	0	0	0	0	8	8	8
ZSCAN20	0	0	0	0	8	0	0	0	0	8	8	8
HLA-DRB5	4	2	0	0	170	5	0	1	0	182	7	7
HLA-DQB1	0	0	0	0	131	1	0	0	0	132	7	7
HLA-A	2	0	0	0	94	1	0	0	0	97	7	7
TAS2R43	1	2	0	0	68	0	0	0	0	71	7	7
MKI67	0	0	0	0	62	0	0	0	0	62	7	7
PRAMEF18	0	0	0	0	53	0	0	0	0	53	7	7
SLC35G4	0	0	0	0	51	0	0	0	0	51	7	7
MICA	2	4	0	0	42	0	0	0	0	48	7	7
ZNF443	0	0	0	0	43	0	3	0	0	46	7	7
ACAN	0	0	0	0	44	1	0	0	0	45	7	7
PKHD1L1	0	0	0	0	42	0	0	2	0	44	7	7
OR2L8	0	0	0	0	35	7	0	0	0	42	7	7
OR52E6	0	0	0	0	42	0	0	0	0	42	7	7
PPP1R15A	0	0	0	0	42	0	0	0	0	42	7	7
OR51M1	0	0	0	0	39	0	0	0	0	39	7	7
MAGEB16	0	0	0	0	31	6	0	0	0	37	7	7
MXRA5	0	0	0	0	37	0	0	0	0	37	7	7
OR10G2	0	0	0	0	37	0	0	0	0	37	7	7
SLC9C1	0	0	0	0	37	0	0	0	0	37	7	7
HLA-DPB1	0	0	0	0	36	0	0	0	0	36	7	7
NLRP8	0	0	0	0	30	0	5	0	0	35	7	7
ARHGEF28	0	0	0	0	34	0	0	0	0	34	7	7
GP6	0	0	0	0	34	0	0	0	0	34	7	7
CNTNAP3B	0	0	0	0	33	0	0	0	0	33	7	7
COL27A1	0	0	0	0	33	0	0	0	0	33	7	7
MDN1	0	0	0	0	32	0	0	0	0	32	7	7
DNAAF1	0	0	0	0	31	0	0	0	0	31	7	7
MUC6	0	0	0	0	31	0	0	0	0	31	7	7
CMYA5	0	0	0	0	30	0	0	0	0	30	7	7
OR52J3	0	0	0	0	27	3	0	0	0	30	7	7
SPINK5	0	0	0	0	30	0	0	0	0	30	7	7
USP17L7	0	0	0	0	30	0	0	0	0	30	7	7
ZNF208	0	0	0	0	30	0	0	0	0	30	7	7
APOBEC3H	0	0	4	0	25	0	0	0	0	29	7	7
ELOA2	0	0	0	0	29	0	0	0	0	29	7	7
RIF1	0	0	0	0	29	0	0	0	0	29	7	7
CELA1	5	10	0	0	13	0	0	0	0	28	7	7
OR52B6	0	0	0	0	28	0	0	0	0	28	7	7
TAS2R20	0	0	0	0	28	0	0	0	0	28	7	7
TAS2R31	0	0	0	0	28	0	0	0	0	28	7	7
AKAP12	0	0	1	6	20	0	0	0	0	27	7	7
ANKRD62	0	0	0	0	27	0	0	0	0	27	7	7
OR10G4	0	0	0	0	27	0	0	0	0	27	7	7
TAF1B	0	0	0	0	27	0	0	0	0	27	7	7
TAPBPL	0	0	0	0	27	0	0	0	0	27	7	7
ZNF626	0	6	0	0	21	0	0	0	0	27	7	7
KLHL38	0	0	0	0	26	0	0	0	0	26	7	7
TSEN54	0	0	0	0	26	0	0	0	0	26	7	7
CCDC110	0	0	0	0	25	0	0	0	0	25	7	7
LTBP4	0	0	0	0	25	0	0	0	0	25	7	7
SPANXC	0	0	0	0	25	0	0	0	0	25	7	7
OR52H1	0	0	0	0	24	0	0	0	0	24	7	7
PCSK5	0	0	0	0	24	0	0	0	0	24	7	7
PIH1D1	0	0	0	0	24	0	0	0	0	24	7	7
VCAN	0	0	0	0	24	0	0	0	0	24	7	7
ADAMTS18	0	0	0	0	23	0	0	0	0	23	7	7
AKR7L	0	0	0	0	23	0	0	0	0	23	7	7
ATP10D	0	0	0	0	23	0	0	0	0	23	7	7
ENST00000505650	0	0	0	1	22	0	0	0	0	23	7	7
HTR3D	0	0	0	0	23	0	0	0	0	23	7	7
KCNK15	0	0	0	0	23	0	0	0	0	23	7	7
KRTAP5-5	0	0	6	2	15	0	0	0	0	23	7	7
NIN	0	0	0	0	23	0	0	0	0	23	7	7
SAMD15	0	0	0	0	23	0	0	0	0	23	7	7
ZNF30	0	0	0	0	23	0	0	0	0	23	7	7
DCANP1	0	0	0	0	16	6	0	0	0	22	7	7
ENST00000598322	1	0	0	0	21	0	0	0	0	22	7	7
HJURP	0	0	0	0	22	0	0	0	0	22	7	7
KRT37	0	0	0	0	21	1	0	0	0	22	7	7
MAGEF1	0	0	0	7	15	0	0	0	0	22	7	7
MERTK	0	0	0	0	22	0	0	0	0	22	7	7
MRNIP	0	0	0	0	22	0	0	0	0	22	7	7
MS4A14	7	0	0	0	15	0	0	0	0	22	7	7
OR2T11	0	0	0	0	22	0	0	0	0	22	7	7
TPO	0	0	0	0	22	0	0	0	0	22	7	7
AK9	0	0	5	0	16	0	0	0	0	21	7	7
ALPK3	0	0	0	0	21	0	0	0	0	21	7	7
ANKRD31	0	0	6	0	15	0	0	0	0	21	7	7
ATXN1	0	0	4	5	12	0	0	0	0	21	7	7
CRACR2B	0	0	0	0	21	0	0	0	0	21	7	7
CYP2D6	0	0	0	0	18	0	0	3	0	21	7	7
DHX37	0	0	0	0	21	0	0	0	0	21	7	7
LDHAL6B	0	0	0	0	21	0	0	0	0	21	7	7
PRSS48	0	4	0	0	10	0	7	0	0	21	7	7
TRPM5	0	0	0	0	21	0	0	0	0	21	7	7
WHRN	0	0	0	0	21	0	0	0	0	21	7	7
ZNF91	0	0	0	0	21	0	0	0	0	21	7	7
ARHGEF18	0	0	0	0	20	0	0	0	0	20	7	7
BARD1	0	0	1	0	19	0	0	0	0	20	7	7
FAM181B	0	0	0	0	20	0	0	0	0	20	7	7
FAM187B	0	0	0	0	14	6	0	0	0	20	7	7
FUT3	0	0	0	0	20	0	0	0	0	20	7	7
GAA	0	0	0	0	20	0	0	0	0	20	7	7
MAPT	0	0	0	0	20	0	0	0	0	20	7	7
MDM1	0	0	0	0	20	0	0	0	0	20	7	7
OR10G9	0	0	0	0	20	0	0	0	0	20	7	7
OR8G5	0	0	0	0	20	0	0	0	0	20	7	7
PLA2R1	0	0	0	0	19	0	0	1	0	20	7	7
RGL4	0	0	0	0	20	0	0	0	0	20	7	7
TPSG1	0	0	0	0	20	0	0	0	0	20	7	7
ZNF80	0	0	0	0	14	6	0	0	0	20	7	7
ADGRF3	0	0	0	0	19	0	0	0	0	19	7	7
C4orf17	2	0	0	0	17	0	0	0	0	19	7	7
C6orf15	0	0	0	0	19	0	0	0	0	19	7	7
IL37	0	0	0	0	19	0	0	0	0	19	7	7
ISCU	0	0	0	0	19	0	0	0	0	19	7	7
KANK3	0	0	6	0	13	0	0	0	0	19	7	7
MMP9	0	0	0	1	18	0	0	0	0	19	7	7
PLXNB3	0	0	0	0	18	0	0	0	1	19	7	7
PPP1R26	0	0	0	0	19	0	0	0	0	19	7	7
PTPRH	0	0	0	0	19	0	0	0	0	19	7	7
RTP4	0	0	0	0	19	0	0	0	0	19	7	7
SDK1	0	0	0	0	19	0	0	0	0	19	7	7
TTYH2	0	0	0	0	19	0	0	0	0	19	7	7
CA6	0	0	0	0	18	0	0	0	0	18	7	7
COQ3	0	0	0	0	18	0	0	0	0	18	7	7
DNAH3	0	0	0	0	18	0	0	0	0	18	7	7
HIVEP1	0	0	0	0	18	0	0	0	0	18	7	7
HMCN1	0	0	0	0	18	0	0	0	0	18	7	7
LILRB4	0	0	0	0	18	0	0	0	0	18	7	7
LRRK2	0	0	0	0	18	0	0	0	0	18	7	7
MPHOSPH10	0	0	0	0	18	0	0	0	0	18	7	7
OR12D1	0	4	0	0	6	0	7	1	0	18	7	7
OR51A2	0	0	0	0	18	0	0	0	0	18	7	7
PDIA2	0	0	0	0	18	0	0	0	0	18	7	7
PRG3	0	0	0	0	18	0	0	0	0	18	7	7
PTPRZ1	0	0	7	0	11	0	0	0	0	18	7	7
REXO1	0	0	1	1	16	0	0	0	0	18	7	7
SAXO2	0	0	0	0	17	1	0	0	0	18	7	7
SCN7A	0	0	0	0	18	0	0	0	0	18	7	7
SLC35G5	0	0	0	0	18	0	0	0	0	18	7	7
SYNPO2	0	0	3	0	15	0	0	0	0	18	7	7
TAS2R4	0	0	0	0	18	0	0	0	0	18	7	7
ZSCAN12	0	0	0	0	18	0	0	0	0	18	7	7
ABI3BP	0	0	0	0	17	0	0	0	0	17	7	7
AKR7A3	0	0	0	0	17	0	0	0	0	17	7	7
CCDC9	0	0	3	0	14	0	0	0	0	17	7	7
CD6	0	0	0	0	17	0	0	0	0	17	7	7
DMGDH	0	0	0	0	17	0	0	0	0	17	7	7
GRIN3A	0	0	0	0	17	0	0	0	0	17	7	7
IBSP	0	0	0	0	17	0	0	0	0	17	7	7
KIAA2012	0	0	1	0	16	0	0	0	0	17	7	7
LAMA2	0	0	0	0	17	0	0	0	0	17	7	7
LRIT2	0	0	0	0	17	0	0	0	0	17	7	7
MTTP	0	0	0	0	17	0	0	0	0	17	7	7
MYO1G	0	0	0	0	17	0	0	0	0	17	7	7
PEBP4	5	0	0	0	12	0	0	0	0	17	7	7
PGBD1	0	0	0	0	17	0	0	0	0	17	7	7
PIGZ	0	0	0	0	17	0	0	0	0	17	7	7
PLEKHH1	0	0	0	0	17	0	0	0	0	17	7	7
PRRT3	0	0	0	0	17	0	0	0	0	17	7	7
PTPN21	0	0	0	0	17	0	0	0	0	17	7	7
RGL3	0	0	0	0	17	0	0	0	0	17	7	7
UGT1A7	0	0	0	0	17	0	0	0	0	17	7	7
ZNF354C	0	0	0	0	17	0	0	0	0	17	7	7
ARHGEF40	0	0	0	0	16	0	0	0	0	16	7	7
CAPN9	0	0	0	0	16	0	0	0	0	16	7	7
CCDC65	0	0	0	1	15	0	0	0	0	16	7	7
CEACAM18	0	0	0	0	16	0	0	0	0	16	7	7
FBXW10	0	0	0	0	16	0	0	0	0	16	7	7
GBP3	0	0	0	0	16	0	0	0	0	16	7	7
GOLGA8B	0	0	0	0	16	0	0	0	0	16	7	7
HLA-DQB2	0	0	0	0	16	0	0	0	0	16	7	7
HOMEZ	0	0	11	0	4	0	1	0	0	16	7	7
IFIH1	0	0	0	0	15	1	0	0	0	16	7	7
KDM4C	0	0	0	0	16	0	0	0	0	16	7	7
LRP8	0	0	0	0	16	0	0	0	0	16	7	7
LYSMD4	0	0	0	0	16	0	0	0	0	16	7	7
MYH15	0	0	0	0	16	0	0	0	0	16	7	7
OR13G1	0	0	0	0	16	0	0	0	0	16	7	7
SLC18A1	0	0	0	0	16	0	0	0	0	16	7	7
SLC28A1	0	0	0	3	13	0	0	0	0	16	7	7
TAS2R38	0	0	0	0	16	0	0	0	0	16	7	7
TPSB2	0	3	0	0	13	0	0	0	0	16	7	7
USPL1	0	0	0	0	16	0	0	0	0	16	7	7
VPS13C	0	0	0	0	16	0	0	0	0	16	7	7
ZKSCAN3	0	0	0	0	16	0	0	0	0	16	7	7
